,URL,Repo owner,Repo name,Issue #,Repo type,Research Prototype,Repo creation time,Issue creation time,Time Slot/d,Label,Framework,Same Code?,Same Data?,Impacts,Part of Implementation,Project Type,Reporter,Defect types,Root Causes,Manifestation
171,https://github.com/pytorch/vision/issues/1409,pytorch,vision,1409,Zoo Repository,No,2016-11-09T23:11:43Z,2019-10-03T08:35:13Z,1057.0,"help wanted, module: documentation, module: transforms",pytorch,Yes,Yes,Low frequency type,Data pipeline,Major replication,Enhancer,Non-functional defects,Insufficient/incorrect documentation,Evolutionary defects
172,https://github.com/pytorch/vision/issues/1414,pytorch,vision,1414,Zoo Repository,No,2016-11-09T23:11:43Z,2019-10-04T11:49:04Z,1058.0,"question, topic: binaries",pytorch,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,Non-functional defects,API defects,Basic defects
173,https://github.com/pytorch/vision/issues/1827,pytorch,vision,1827,Zoo Repository,No,2016-11-09T23:11:43Z,2020-01-28T17:28:45Z,1174.0,['topic: build'],pytorch,Yes,No,Crash,Environment,"User ""fork""",Adaptor,External interface,API defects,Basic defects
174,https://github.com/pytorch/vision/issues/1899,pytorch,vision,1899,Zoo Repository,No,2016-11-09T23:11:43Z,2020-02-19T04:39:52Z,1196.0,['topic: binaries'],pytorch,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
175,https://github.com/pytorch/vision/issues/2148,pytorch,vision,2148,Zoo Repository,No,2016-11-09T23:11:43Z,2020-04-27T11:54:31Z,1264.0,"enhancement, help wanted, high priority, modulel: documentation, module: ops",pytorch,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
176,https://github.com/pytorch/vision/issues/2262,pytorch,vision,2262,Zoo Repository,No,2016-11-09T23:11:43Z,2020-05-25T18:16:03Z,1292.0,"duplicate, help wanted, module: datasets",pytorch,Yes,Yes,Low frequency type,Data pipeline,"User ""fork""",Re-user,Internal interface,Corrupt Data,Basic defects
177,https://github.com/pytorch/vision/issues/2490,pytorch,vision,2490,Zoo Repository,No,2016-11-09T23:11:43Z,2020-07-19T13:11:28Z,1347.0,"module: io, module: video",pytorch,Yes,No,Incorrect functionality,Data pipeline,Major replication,Enhancer,Internal interface,Data preprocessing bugs,Evolutionary defects
178,https://github.com/pytorch/vision/issues/2822,pytorch,vision,2822,Zoo Repository,No,2016-11-09T23:11:43Z,2020-10-15T17:26:27Z,1435.0,['topic: build'],pytorch,Yes,Yes,Memory exhaustion,Training,"User ""fork""",Re-user,Memory exhaustion,GPU Usage Bug,Basic defects
179,https://github.com/pytorch/vision/issues/302,pytorch,vision,302,Zoo Repository,No,2016-11-09T23:11:43Z,2017-10-18T06:55:22Z,342.0,,pytorch,Yes,No,Crash,Environment,"User ""fork""",Re-user,External interface,Training configurations,Basic defects
180,https://github.com/pytorch/vision/issues/3251,pytorch,vision,3251,Zoo Repository,No,2016-11-09T23:11:43Z,2021-01-14T10:42:31Z,1526.0,['module: onnx'],pytorch,Yes,Yes,Crash,Environment,Major replication,Re-user,Internal interface,API defects,Basic defects
181,https://github.com/pytorch/vision/issues/3751,pytorch,vision,3751,Zoo Repository,No,2016-11-09T23:11:43Z,2021-04-29T09:25:47Z,1631.0,['topic: build'],pytorch,Yes,Yes,Crash,Environment,Major replication,Re-user,External interface,API defects,Basic defects
182,https://github.com/pytorch/vision/issues/978,pytorch,vision,978,Zoo Repository,No,2016-11-09T23:11:43Z,2019-05-31T19:25:33Z,932.0,"module: models, question, topic: object detection",pytorch,No,Not mentioned,Crash,Training,"User ""fork""",Enhancer,Assignment/initialization,Training configurations,Basic defects
183,https://github.com/qqwweee/keras-yolo3/issues/165,qqwweee,keras-yolo3,165,Solo Repository,No,2018-04-03T03:36:21Z,2018-07-09T11:01:34Z,97.0,,Keras,Yes,yes,Crash,Environment,Major replication,Re-user,Internal interface,Wrong Environment Configuration,Basic defects
184,https://github.com/qqwweee/keras-yolo3/issues/30,qqwweee,keras-yolo3,30,Solo Repository,No,2018-04-03T03:36:21Z,2018-05-04T08:44:44Z,31.0,,Keras,Yes,No,Numerical Instability,Training,"User ""fork""",Adaptor,Algorithm/method,Low frequency type,Evolutionary defects
185,https://github.com/qqwweee/keras-yolo3/issues/332,qqwweee,keras-yolo3,332,Solo Repository,No,2018-04-03T03:36:21Z,2019-01-27T16:21:03Z,299.0,,Keras,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
186,https://github.com/qqwweee/keras-yolo3/issues/354,qqwweee,keras-yolo3,354,Solo Repository,No,2018-04-03T03:36:21Z,2019-02-27T02:35:03Z,329.0,,Keras,Not mentioned,No,Bad Performance (lower accuracy),Training,"User ""fork""",Adaptor,Algorithm/method,Low frequency type,Evolutionary defects
187,https://github.com/qqwweee/keras-yolo3/issues/45,qqwweee,keras-yolo3,45,Solo Repository,No,2018-04-03T03:36:21Z,2018-05-08T13:28:06Z,35.0,,Keras,yes,No,Numerical instability,Data pipeline,Major replication,Adaptor,Algorithm/method,Low frequency type,Evolutionary defects
188,https://github.com/qqwweee/keras-yolo3/issues/47,qqwweee,keras-yolo3,47,Solo Repository,No,2018-04-03T03:36:21Z,2018-05-10T08:15:37Z,37.0,,Keras,Not mentioned,No,Bad Performance (lower accuracy),Training,"User ""fork""",Adaptor,Assignment/initialization,Model/weight,Evolutionary defects
189,https://github.com/qqwweee/keras-yolo3/issues/48,qqwweee,keras-yolo3,48,Solo Repository,No,2018-04-03T03:36:21Z,2018-05-10T10:11:49Z,37.0,,Keras,Yes,Not mentioned,Crash,Modeling,"User ""fork""",Re-user,Assignment/initialization,Model/weight,Basic defects
190,https://github.com/qqwweee/keras-yolo3/issues/480,qqwweee,keras-yolo3,480,Solo Repository,No,2018-04-03T03:36:21Z,2019-06-10T01:11:28Z,432.0,,Keras,Not mentioned,Not mentioned,Crash,Modeling,"User ""fork""",Re-user,Assignment/initialization,Model/weight,Basic defects
191,https://github.com/qqwweee/keras-yolo3/issues/544,qqwweee,keras-yolo3,544,Solo Repository,No,2018-04-03T03:36:21Z,2019-08-31T09:05:38Z,515.0,,Keras,Not mentioned,Not mentioned,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
192,https://github.com/qqwweee/keras-yolo3/issues/546,qqwweee,keras-yolo3,546,Solo Repository,No,2018-04-03T03:36:21Z,2019-09-03T13:50:41Z,518.0,,Keras,Yes,Not mentioned,Crash,Modeling,"User ""fork""",Re-user,Assignment/initialization,Model/weight,Basic defects
193,https://github.com/qqwweee/keras-yolo3/issues/55,qqwweee,keras-yolo3,55,Solo Repository,No,2018-04-03T03:36:21Z,2018-05-16T08:32:22Z,43.0,,Keras,Not mentioned,No,Crash,Data pipeline,"User ""fork""",Adaptor,Internal interface,Corrupt data,Basic defects
194,https://github.com/qqwweee/keras-yolo3/issues/72,qqwweee,keras-yolo3,72,Solo Repository,No,2018-04-03T03:36:21Z,2018-05-27T16:58:49Z,54.0,,Keras,Yes,Yes,Bad Performance (lower speed),Environment,"User ""fork""",Re-user,External interface,GPU Usage Bug,Reproducibility defects
195,https://github.com/qqwweee/keras-yolo3/issues/81,qqwweee,keras-yolo3,81,Solo Repository,No,2018-04-03T03:36:21Z,2018-06-02T09:55:32Z,60.0,,Keras,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
196,https://github.com/qubvel/segmentation_models/issues/137,qubvel,segmentation_models,137,Zoo Repository,No,2018-06-05T13:27:56Z,2019-07-08T10:57:25Z,397.0,,Keras,Yes,No,crash,Data pipeline,"User ""fork""",Re-user,Data structure,Data preprocessing bugs,Basic defects
197,https://github.com/qubvel/segmentation_models/issues/153,qubvel,segmentation_models,153,Zoo Repository,No,2018-06-05T13:27:56Z,2019-08-02T11:06:31Z,422.0,,Keras,Not mentioned,no,Crash,Modeling,"User ""fork""",Adaptor,Internal interface,Model/weight,Basic defects
198,https://github.com/qubvel/segmentation_models/issues/167,qubvel,segmentation_models,167,Zoo Repository,No,2018-06-05T13:27:56Z,2019-08-10T12:31:43Z,430.0,,Keras,Yes,Yes,Memory Exhaustion,Training,"User ""fork""",Re-user,Internal interface,GPU usage bug,Basic defects
199,https://github.com/qubvel/segmentation_models/issues/294,qubvel,segmentation_models,294,Zoo Repository,No,2018-06-05T13:27:56Z,2020-02-10T18:54:02Z,615.0,,Keras,Yes,Not mentioned,incorrect functionality,Training,"User ""fork""",Re-user,Assignment/initialization,Hyperparameters,Reproducibility defects
200,https://github.com/qubvel/segmentation_models/issues/32,qubvel,segmentation_models,32,Zoo Repository,No,2018-06-05T13:27:56Z,2018-12-14T13:29:38Z,192.0,,Keras,Not mentioned,no,Crash,Data pipeline,"User ""fork""",Adaptor,Assignment/initialization,Data preprocessing bugs,Basic defects
201,https://github.com/qubvel/segmentation_models/issues/80,qubvel,segmentation_models,80,Zoo Repository,No,2018-06-05T13:27:56Z,2019-03-20T17:21:21Z,288.0,,Keras,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,Internal interface,Wrong Environment Configuration,Basic defects
202,https://github.com/qubvel/segmentation_models/issues/9,qubvel,segmentation_models,9,Zoo Repository,No,2018-06-05T13:27:56Z,2018-09-10T17:53:58Z,97.0,,Keras,yes,Not mentioned,Crash,Environment,"User ""fork""",Re-user,Internal interface,Wrong Environment Configuration,Basic defects
203,https://github.com/qubvel/segmentation_models/issues/90,qubvel,segmentation_models,90,Zoo Repository,No,2018-06-05T13:27:56Z,2019-04-17T08:07:16Z,315.0,['bug'],Keras,No,Not mentioned,Bad Performance (lower accuracy),Training,Major replication,Enhancer,Internal interface,Low frequency type,Evolutionary defects
204,https://github.com/rbgirshick/py-faster-rcnn/issues/130,rbgirshick,py-faster-rcnn,130,Solo Repository,No,2015-09-25T21:04:08Z,2016-03-27T03:51:05Z,183.0,,Caffe,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,GPU Usage Bug,Basic defects
205,https://github.com/rbgirshick/py-faster-rcnn/issues/159,rbgirshick,py-faster-rcnn,159,Solo Repository,No,2015-09-25T21:04:08Z,2016-04-26T11:00:00Z,213.0,,Caffe,Yes,Not mentioned,Crash,Data pipeline,"User ""fork""",Re-user,Assignment/initialization,Layer properties,Basic defects
206,https://github.com/rbgirshick/py-faster-rcnn/issues/161,rbgirshick,py-faster-rcnn,161,Solo Repository,No,2015-09-25T21:04:08Z,2016-04-28T08:55:04Z,215.0,,Caffe,No,No,Crash,Data pipeline,"User ""fork""",Adaptor,Data structure,Corrupt Data,Basic defects
207,https://github.com/rbgirshick/py-faster-rcnn/issues/2,rbgirshick,py-faster-rcnn,2,Solo Repository,No,2015-09-25T21:04:08Z,2015-10-08T04:52:18Z,12.0,,Caffe,Yes,No,Crash,Environment,"User ""fork""",Enhancer,External interface,GPU Usage Bug,Basic defects
208,https://github.com/rbgirshick/py-faster-rcnn/issues/237,rbgirshick,py-faster-rcnn,237,Solo Repository,No,2015-09-25T21:04:08Z,2016-07-01T03:42:51Z,279.0,,Caffe,Yes,Not mentioned,Crash,Environment,Major replication,Enhancer,External interface,GPU Usage Bug,Basic defects
209,https://github.com/rbgirshick/py-faster-rcnn/issues/238,rbgirshick,py-faster-rcnn,238,Solo Repository,No,2015-09-25T21:04:08Z,2016-07-01T03:47:17Z,279.0,,Caffe,Yes,Yes,Crash,Training,"User ""fork""",Re-user,Assignment/initialization,Hyperparameters,Basic defects
210,https://github.com/rbgirshick/py-faster-rcnn/issues/267,rbgirshick,py-faster-rcnn,267,Solo Repository,No,2015-09-25T21:04:08Z,2016-07-21T10:00:59Z,299.0,,Caffe,No,No,Low frequency type,Modeling,"User ""fork""",Enhancer,Algorithm/method,Layer properties,Evolutionary defects
211,https://github.com/rbgirshick/py-faster-rcnn/issues/427,rbgirshick,py-faster-rcnn,427,Solo Repository,No,2015-09-25T21:04:08Z,2016-12-05T10:18:09Z,436.0,,Caffe,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
212,https://github.com/rbgirshick/py-faster-rcnn/issues/480,rbgirshick,py-faster-rcnn,480,Solo Repository,No,2015-09-25T21:04:08Z,2017-02-06T09:44:46Z,499.0,,Caffe,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
213,https://github.com/rbgirshick/py-faster-rcnn/issues/481,rbgirshick,py-faster-rcnn,481,Solo Repository,No,2015-09-25T21:04:08Z,2017-02-07T23:17:14Z,501.0,,Caffe,Yes,No,Crash,Environment,"User ""fork""",Adaptor,External interface,API defects,Basic defects
214,https://github.com/rbgirshick/py-faster-rcnn/issues/509,rbgirshick,py-faster-rcnn,509,Solo Repository,No,2015-09-25T21:04:08Z,2017-03-02T03:12:36Z,523.0,,Caffe,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,Internal interface,API defects,Basic defects
215,https://github.com/rbgirshick/py-faster-rcnn/issues/586,rbgirshick,py-faster-rcnn,586,Solo Repository,No,2015-09-25T21:04:08Z,2017-05-22T05:54:49Z,604.0,,Caffe,Yes,No,Low frequency type,Training,"User ""fork""",Adaptor,Non-functional defects,Training configurations,Evolutionary defects
216,https://github.com/rbgirshick/py-faster-rcnn/issues/591,rbgirshick,py-faster-rcnn,591,Solo Repository,No,2015-09-25T21:04:08Z,2017-05-25T09:59:48Z,607.0,,Caffe,Yes,No,Bad performance (lower accuracy),Data pipeline,"User ""fork""",Re-user,Algorithm/method,Layer properties,Evolutionary defects
217,https://github.com/rbgirshick/py-faster-rcnn/issues/62,rbgirshick,py-faster-rcnn,62,Solo Repository,No,2015-09-25T21:04:08Z,2016-01-14T01:46:19Z,110.0,,Caffe,No,Yes,Bad Performance (lower accuracy),Modeling,"User ""fork""",Enhancer,Algorithm/method,Network Structure,Evolutionary defects
218,https://github.com/rbgirshick/py-faster-rcnn/issues/65,rbgirshick,py-faster-rcnn,65,Solo Repository,No,2015-09-25T21:04:08Z,2016-01-14T17:31:03Z,110.0,,Caffe,Yes,No,Numerical Instability,Training,"User ""fork""",Adaptor,Assignment/initialization,Training configurations,Basic defects
219,https://github.com/rbgirshick/py-faster-rcnn/issues/8,rbgirshick,py-faster-rcnn,8,Solo Repository,No,2015-09-25T21:04:08Z,2015-10-28T04:23:05Z,32.0,,Caffe,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,Non-functional defects,Low frequency type,Basic defects
220,https://github.com/rbgirshick/py-faster-rcnn/issues/9,rbgirshick,py-faster-rcnn,9,Solo Repository,No,2015-09-25T21:04:08Z,2015-11-01T16:34:24Z,36.0,,Caffe,No,No,Low frequency type,Data pipeline,"User ""fork""",Adaptor,Assignment/initialization,Training Data Quality,Basic defects
221,https://github.com/rwightman/pytorch-image-models/issues/316,rwightman,pytorch-image-models,316,Zoo Repository,No,2019-02-02T05:51:12Z,2020-12-20T04:40:23Z,686.0,['bug'],pytorch,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,Internal interface,Wrong Environment Configuration,Basic defects
222,https://github.com/rwightman/pytorch-image-models/issues/45,rwightman,pytorch-image-models,45,Zoo Repository,No,2019-02-02T05:51:12Z,2019-10-21T21:22:38Z,261.0,,pytorch,Yes,Yes,Bad Performance (lower accuracy),Training,Major replication,Re-user,Assignment/initialization,Hyperparameters,Reproducibility defects
223,https://github.com/rwightman/pytorch-image-models/issues/72,rwightman,pytorch-image-models,72,Zoo Repository,No,2019-02-02T05:51:12Z,2020-01-08T14:57:35Z,340.0,,PyTorch,yes,yes,Memory Exhaustion,Training,"User ""fork""",Re-user,Algorithm/method,GPU Usage Bug,Basic defects
224,https://github.com/rwightman/pytorch-image-models/issues/8,rwightman,pytorch-image-models,8,Zoo Repository,No,2019-02-02T05:51:12Z,2019-06-04T02:32:19Z,121.0,['enhancement'],pytorch,No,Yes,Bad Performance (lower accuracy),Data pipeline,Major replication,Re-user,Algorithm/method,Training data quality,Evolutionary defects
225,https://github.com/rwightman/pytorch-image-models/issues/80,rwightman,pytorch-image-models,80,Zoo Repository,No,2019-02-02T05:51:12Z,2020-02-03T21:33:18Z,366.0,,PyTorch,Yes,no,Memory Exhaustion,Training,"User ""fork""",Adaptor,Algorithm/method,GPU Usage Bug,Basic defects
226,https://github.com/ShaoqingRen/faster_rcnn/issues/45,ShaoqingRen,faster_rcnn,45,Solo Repository,Yes,2015-08-06T06:38:25Z,2015-12-04T19:06:21Z,120.0,,caffe,Yes,Yes,Crash,Modeling,"User ""fork""",Re-user,Algorithm/method,Low frequency type,Basic defects
227,https://github.com/ShaoqingRen/faster_rcnn/issues/55,ShaoqingRen,faster_rcnn,55,Solo Repository,Yes,2015-08-06T06:38:25Z,2016-01-06T04:37:22Z,152.0,,caffe,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,GPU Usage Bug,Basic defects
228,https://github.com/ShaoqingRen/faster_rcnn/issues/58,ShaoqingRen,faster_rcnn,58,Solo Repository,Yes,2015-08-06T06:38:25Z,2016-01-08T21:27:20Z,155.0,,caffe,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,Wrong Environment Configuration,Basic defects
229,https://github.com/ShaoqingRen/faster_rcnn/issues/7,ShaoqingRen,faster_rcnn,7,Solo Repository,Yes,2015-08-06T06:38:25Z,2015-09-14T20:00:28Z,39.0,,caffe,yes,Not mentioned,Crash,Environment,Major replication,Re-user,Internal interface,API defects,Basic defects
230,https://github.com/tensorflow/models/issues/1050,tensorflow,models,1050,Zoo Repository,No,2016-02-05T01:15:20Z,2017-02-21T20:48:02Z,382.0,['stat:awaiting model gardener'],tensorflow,yes,Not mentioned,crash,Environment,"User ""fork""",Re-user,Non-functional defects,Insufficient/incorrect documentation,Basic defects
231,https://github.com/tensorflow/models/issues/1064,tensorflow,models,1064,Zoo Repository,No,2016-02-05T01:15:20Z,2017-02-24T08:19:24Z,385.0,['stat:awaiting response'],tensorflow,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
232,https://github.com/tensorflow/models/issues/1082,tensorflow,models,1082,Zoo Repository,No,2016-02-05T01:15:20Z,2017-02-28T15:01:41Z,389.0,['stat:awaiting response'],tensorflow,yes,Not mentioned,Numerical instability,Data pipeline,"User ""fork""",Re-user,Logic,Low frequency type,Basic defects
233,https://github.com/tensorflow/models/issues/1200,tensorflow,models,1200,Zoo Repository,No,2016-02-05T01:15:20Z,2017-03-17T23:10:38Z,406.0,['stat:awaiting model gardener'],tensorflow,yes,Not mentioned,crash,Environment,"User ""fork""",Re-user,Internal interface,Low frequency type,Basic defects
234,https://github.com/tensorflow/models/issues/1251,tensorflow,models,1251,Zoo Repository,No,2016-02-05T01:15:20Z,2017-03-24T01:44:07Z,413.0,['help wanted'],tensorflow,yes,Not mentioned,incorrect functionality,Environment,Major replication,Enhancer,Data structure,Corrupt data,Evolutionary defects
235,https://github.com/tensorflow/models/issues/1278,tensorflow,models,1278,Zoo Repository,No,2016-02-05T01:15:20Z,2017-03-30T17:58:10Z,419.0,,tensorflow,Yes,No,Crash,Data Pipeline,"User ""fork""",Adaptor,Assignment/initialization,Data preprocessing bugs,Basic defects
236,https://github.com/tensorflow/models/issues/1595,tensorflow,models,1595,Zoo Repository,No,2016-02-05T01:15:20Z,2017-06-17T17:44:03Z,498.0,,TensorFlow,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,Internal interface,Wrong Environment Configuration,Basic defects
237,https://github.com/tensorflow/models/issues/1604,tensorflow,models,1604,Zoo Repository,No,2016-02-05T01:15:20Z,2017-06-19T02:28:17Z,500.0,,tensorflow,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
238,https://github.com/tensorflow/models/issues/1698,tensorflow,models,1698,Zoo Repository,No,2016-02-05T01:15:20Z,2017-06-20T13:43:10Z,501.0,['stat:awaiting response'],tensorflow,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
239,https://github.com/tensorflow/models/issues/1715,tensorflow,models,1715,Zoo Repository,No,2016-02-05T01:15:20Z,2017-06-21T08:34:55Z,502.0,['stat:awaiting model gardener'],tensorflow,Yes,Yes,Bad Performance (lower speed),Training,Major replication,Enhancer,Timing/optimization,Low frequency type,Evolutionary defects
240,https://github.com/tensorflow/models/issues/1836,tensorflow,models,1836,Zoo Repository,No,2016-02-05T01:15:20Z,2017-07-02T23:14:43Z,513.0,"type:support, stat:awaiting response",tensorflow,Yes,Yes,Crash,Training,"User ""fork""",Re-user,Non-functional defects,Training configurations,Basic defects
241,https://github.com/tensorflow/models/issues/1957,tensorflow,models,1957,Zoo Repository,No,2016-02-05T01:15:20Z,2017-07-14T10:21:00Z,525.0,,tensorflow,Yes,Yes,Crash,Training,"User ""fork""",Re-user,Non-functional defects,Low frequency type,Basic defects
242,https://github.com/tensorflow/models/issues/2088,tensorflow,models,2088,Zoo Repository,No,2016-02-05T01:15:20Z,2017-08-01T19:55:30Z,543.0,,tensorflow,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,Internal interface,API defects,Basic defects
243,https://github.com/tensorflow/models/issues/2137,tensorflow,models,2137,Zoo Repository,No,2016-02-05T01:15:20Z,2017-08-06T09:43:55Z,548.0,"stat: awaiting model gardener, type: bug",tensorflow,No,No,Crash,Modeling,"User ""fork""",Adaptor,Non-functional defects,Model/weight,Evolutionary defects
244,https://github.com/tensorflow/models/issues/2231,tensorflow,models,2231,Zoo Repository,No,2016-02-05T01:15:20Z,2017-08-17T05:51:30Z,559.0,,TensorFlow,Yes,No,Crash,Environment,"User ""fork""",Adaptor,Internal interface,Wrong Environment Configuration,Basic defects
245,https://github.com/tensorflow/models/issues/2312,tensorflow,models,2312,Zoo Repository,No,2016-02-05T01:15:20Z,2017-08-30T13:38:16Z,572.0,"stat: community support, type: support",tensorflow,Yes,Yes,Crash,Data pipeline,"User ""fork""",Re-user,Assignment/initialization,Training configurations,Basic defects
246,https://github.com/tensorflow/models/issues/2675,tensorflow,models,2675,Zoo Repository,No,2016-02-05T01:15:20Z,2017-11-01T06:38:45Z,635.0,['stat:awaiting response'],tensorflow,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,Internal interface,Model/weight,Basic defects
247,https://github.com/tensorflow/models/issues/2676,tensorflow,models,2676,Zoo Repository,No,2016-02-05T01:15:20Z,2017-11-01T07:36:50Z,635.0,,TensorFlow,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,Internal interface,Wrong Environment Configuration,Basic defects
248,https://github.com/tensorflow/models/issues/2803,tensorflow,models,2803,Zoo Repository,No,2016-02-05T01:15:20Z,2017-11-15T15:53:33Z,649.0,['stat:awaiting model gardener'],tensorflow,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,GPU Usage Bug,Basic defects
249,https://github.com/tensorflow/models/issues/3031,tensorflow,models,3031,Zoo Repository,No,2016-02-05T01:15:20Z,2017-12-20T08:32:58Z,684.0,,tensorflow,yes,Not mentioned,incorrect functionality,Training,Major replication,Adaptor,Non-functional defects,Insufficient/incorrect documentation,Evolutionary defects
250,https://github.com/tensorflow/models/issues/3289,tensorflow,models,3289,Zoo Repository,No,2016-02-05T01:15:20Z,2018-02-01T00:01:48Z,726.0,,tensorflow,Yes,Yes,Crash,Environment,Major replication,Re-user,External interface,API defects,Basic defects
251,https://github.com/tensorflow/models/issues/3291,tensorflow,models,3291,Zoo Repository,No,2016-02-05T01:15:20Z,2018-02-01T00:25:34Z,726.0,['stat:awaiting model gardener'],tensorflow,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,Low frequency type,Basic defects
252,https://github.com/tensorflow/models/issues/3307,tensorflow,models,3307,Zoo Repository,No,2016-02-05T01:15:20Z,2018-02-02T11:28:42Z,728.0,,tensorflow,No,Yes,Numerical instability,Environment,"User ""fork""",Enhancer,External interface,API defects,Evolutionary defects
253,https://github.com/tensorflow/models/issues/3311,tensorflow,models,3311,Zoo Repository,No,2016-02-05T01:15:20Z,2018-02-02T22:15:23Z,728.0,['stat:awaiting response'],tensorflow,Yes,Yes,Bad Performance (lower speed),Environment,Major replication,Enhancer,External interface,GPU Usage Bug,Evolutionary defects
254,https://github.com/tensorflow/models/issues/3331,tensorflow,models,3331,Zoo Repository,No,2016-02-05T01:15:20Z,2018-02-06T15:58:01Z,732.0,,tensorflow,yes,Not mentioned,crash,Environment,"User ""fork""",Re-user,Data structure,API defects,Basic defects
255,https://github.com/tensorflow/models/issues/337,tensorflow,models,337,Zoo Repository,No,2016-02-05T01:15:20Z,2016-08-24T00:31:37Z,200.0,,TensorFlow,Yes,Not mentioned,Crash,Environment,"User ""fork""",Re-user,External interface,Wrong Environment Configuration,Basic defects
256,https://github.com/tensorflow/models/issues/3387,tensorflow,models,3387,Zoo Repository,No,2016-02-05T01:15:20Z,2018-02-15T01:07:02Z,740.0,['stat:awaiting response'],tensorflow,Yes,Yes,Crash,Training,"User ""fork""",Re-user,Syntax error,Training configurations,Basic defects
257,https://github.com/tensorflow/models/issues/3673,tensorflow,models,3673,Zoo Repository,No,2016-02-05T01:15:20Z,2018-03-20T18:43:57Z,774.0,,tensorflow,yes,yes,Bad Performance (lower accuracy),Environment,"User ""fork""",Re-user,Internal interface,Wrong Environment Configuration,Reproducibility defects
258,https://github.com/tensorflow/models/issues/3716,tensorflow,models,3716,Zoo Repository,No,2016-02-05T01:15:20Z,2018-03-23T10:54:23Z,777.0,,tensorflow,Yes,Yes,Crash,Data pipeline,"User ""fork""",Re-user,Internal interface,Data preprocessing bugs,Basic defects
