,URL,Repo owner,Repo name,Issue #,Repo type,Research Prototype,Repo creation time,Issue creation time,Time Slot/d,Label,Framework,Same Code?,Same Data?,Impacts,Part of Implementation,Project Type,Reporter,Defect types,Root Causes,Manifestation
259,https://github.com/tensorflow/models/issues/3872,tensorflow,models,3872,Zoo Repository,No,2016-02-05T01:15:20Z,2018-04-04T12:30:42Z,789.0,,tensorflow,yes,no ,crash,Environment,"User ""fork""",Adaptor,External interface,API defects,Basic defects
260,https://github.com/tensorflow/models/issues/3882,tensorflow,models,3882,Zoo Repository,No,2016-02-05T01:15:20Z,2018-04-05T11:04:56Z,790.0,,tensorflow,yes,yes,Bad Performance (lower accuracy),Environment,"User ""fork""",Re-user,External interface,GPU Usage Bug,Reproducibility defects
261,https://github.com/tensorflow/models/issues/3937,tensorflow,models,3937,Zoo Repository,No,2016-02-05T01:15:20Z,2018-04-10T13:35:51Z,795.0,['stat:awaiting model gardener'],tensorflow,Yes,No,Crash,Environment,Major replication,Adaptor,External interface,API defects,Evolutionary defects
262,https://github.com/tensorflow/models/issues/394,tensorflow,models,394,Zoo Repository,No,2016-02-05T01:15:20Z,2016-09-07T05:21:09Z,215.0,['stat:awaiting response'],tensorflow,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
263,https://github.com/tensorflow/models/issues/4114,tensorflow,models,4114,Zoo Repository,No,2016-02-05T01:15:20Z,2018-04-28T02:58:46Z,813.0,['stat:awaiting response'],tensorflow,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
264,https://github.com/tensorflow/models/issues/4285,tensorflow,models,4285,Zoo Repository,No,2016-02-05T01:15:20Z,2018-05-17T08:43:47Z,832.0,,tensorflow,Yes,Yes,Bad Performance (lower speed),Environment,Major replication,Enhancer,External interface,GPU Usage Bug,Evolutionary defects
265,https://github.com/tensorflow/models/issues/4524,tensorflow,models,4524,Zoo Repository,No,2016-02-05T01:15:20Z,2018-06-13T17:55:59Z,859.0,,tensorflow,Yes,No,Crash,Training,"User ""fork""",Adaptor,Algorithm/method,Hyperparameters,Basic defects
266,https://github.com/tensorflow/models/issues/4774,tensorflow,models,4774,Zoo Repository,No,2016-02-05T01:15:20Z,2018-07-15T13:20:29Z,891.0,['stat:awaiting maintainer'],tensorflow,no,Not mentioned,Bad Performance (lower speed),Environment,Major replication,Enhancer,Timing/optimization,GPU usage bug,Evolutionary defects
267,https://github.com/tensorflow/models/issues/4780,tensorflow,models,4780,Zoo Repository,No,2016-02-05T01:15:20Z,2018-07-16T14:44:04Z,892.0,,tensorflow,yes,no,crash,Environment,Major replication,Adaptor,External interface,API defects,Basic defects
268,https://github.com/tensorflow/models/issues/5391,tensorflow,models,5391,Zoo Repository,No,2016-02-05T01:15:20Z,2018-09-27T12:16:47Z,965.0,,tensorflow,yes,yes,crash,Data pipeline,"User ""fork""",Re-user,Internal interface,Training data quality,Basic defects
269,https://github.com/tensorflow/models/issues/54,tensorflow,models,54,Zoo Repository,No,2016-02-05T01:15:20Z,2016-04-26T09:49:21Z,81.0,['type:bug'],tensorflow,yes,Not mentioned,Bad Performance (lower speed),Training,Major replication,Enhancer,Timing/optimization,GPU usage bug,Evolutionary defects
270,https://github.com/tensorflow/models/issues/5633,tensorflow,models,5633,Zoo Repository,No,2016-02-05T01:15:20Z,2018-10-29T13:30:31Z,997.0,,tensorflow,Yes,Yes,Crash,Environment,Major replication,Re-user,External interface,Wrong Environment Configuration,Basic defects
271,https://github.com/tensorflow/models/issues/5851,tensorflow,models,5851,Zoo Repository,No,2016-02-05T01:15:20Z,2018-12-02T16:36:04Z,1031.0,,tensorflow,Yes,Yes,Incorrect Functionality,Environment,"User ""fork""",Re-user,Non-functional defects,Low frequency type,Basic defects
272,https://github.com/tensorflow/models/issues/6043,tensorflow,models,6043,Zoo Repository,No,2016-02-05T01:15:20Z,2019-01-14T15:40:13Z,1074.0,['models:research'],tensorflow,Yes,Yes,Numerical instability,Training,"User ""fork""",Re-user,Assignment/initialization,Low frequency type,Basic defects
273,https://github.com/tensorflow/models/issues/6173,tensorflow,models,6173,Zoo Repository,No,2016-02-05T01:15:20Z,2019-02-08T15:46:47Z,1099.0,['models:research'],TensorFlow,Yes,Yes,Low frequency type,Data pipeline,"User ""fork""",Re-user,Non-functional defects,Insufficient/incorrect documentation,Reproducibility defects
274,https://github.com/tensorflow/models/issues/816,tensorflow,models,816,Zoo Repository,No,2016-02-05T01:15:20Z,2016-12-26T18:21:50Z,325.0,,tensorflow,yes,no,incorrect functionality,Modeling,"User ""fork""",Adaptor,Non-functional defects,Model/weight,Basic defects
275,https://github.com/tensorflow/models/issues/8265,tensorflow,models,8265,Zoo Repository,No,2016-02-05T01:15:20Z,2020-03-11T01:27:10Z,1496.0,['type:support'],tensorflow,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,Internal interface,Data preprocessing bugs,Basic defects
276,https://github.com/tensorflow/models/issues/8357,tensorflow,models,8357,Zoo Repository,No,2016-02-05T01:15:20Z,2020-04-03T10:00:52Z,1519.0,"models: official, type: bug",tensorflow,Yes,Yes,Crash,Modeling,Major replication,Re-user,Algorithm/method,Model/weight,Basic defects
277,https://github.com/tensorflow/models/issues/836,tensorflow,models,836,Zoo Repository,No,2016-02-05T01:15:20Z,2017-01-01T22:33:27Z,331.0,['type:bug'],tensorflow,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,Internal interface,API defects,Basic defects
278,https://github.com/tensorflow/models/issues/8532,tensorflow,models,8532,Zoo Repository,No,2016-02-05T01:15:20Z,2020-05-19T03:11:29Z,1565.0,stat:awaiting model gardener,tensorflow,Yes,Yes,Crash,Data pipeline,"User ""fork""",Re-user,Algorithm/method,Low frequency type,Basic defects
279,https://github.com/tensorflow/models/issues/8579,tensorflow,models,8579,Zoo Repository,No,2016-02-05T01:15:20Z,2020-05-27T11:19:26Z,1573.0,"models:official, stalled, stat:awaiting response, type:support",tensorflow,yes,yes,crash,Modeling,"User ""fork""",Re-user,Assignment/initialization,Model/weight,Basic defects
280,https://github.com/tensorflow/models/issues/9625,tensorflow,models,9625,Zoo Repository,No,2016-02-05T01:15:20Z,2021-01-12T04:26:16Z,1803.0,"model: research, type: bug",tensorflow,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
281,https://github.com/ultralytics/yolov3/issues/104,ultralytics,yolov3,104,Solo Repository,No,2018-08-26T08:57:20Z,2019-02-21T08:38:58Z,178.0,,Pytorch,Yes,Not mentioned,Crash,Environment,"User ""fork""",Re-user,Internal interface,Low frequency type,Basic defects
282,https://github.com/ultralytics/yolov3/issues/1074,ultralytics,yolov3,1074,Solo Repository,No,2018-08-26T08:57:20Z,2020-04-20T13:41:56Z,603.0,"stale, bug",Pytorch,Yes,Yes,Crash,Training,"User ""fork""",Re-user,Non-functional defects,Low frequency type,Basic defects
283,https://github.com/ultralytics/yolov3/issues/1097,ultralytics,yolov3,1097,Solo Repository,No,2018-08-26T08:57:20Z,2020-04-25T23:13:12Z,608.0,"stale, bug",Pytorch,Yes,Not mentioned,Crash,Training,"User ""fork""",Re-user,Assignment/initialization,Training configurations,Basic defects
284,https://github.com/ultralytics/yolov3/issues/1172,ultralytics,yolov3,1172,Solo Repository,No,2018-08-26T08:57:20Z,2020-05-13T17:10:04Z,626.0,['bug'],Pytorch,No,No,Numerical Instability,Environment,"User ""fork""",Adaptor,External interface,API defects,Basic defects
285,https://github.com/ultralytics/yolov3/issues/1251,ultralytics,yolov3,1251,Solo Repository,No,2018-08-26T08:57:20Z,2020-05-28T19:55:41Z,641.0,"stale, bug",Pytorch,Yes,No,Bad Performance (lower speed),Training,"User ""fork""",Adaptor,Timing/optimization,Low frequency type,Evolutionary defects
286,https://github.com/ultralytics/yolov3/issues/146,ultralytics,yolov3,146,Solo Repository,No,2018-08-26T08:57:20Z,2019-03-21T07:05:29Z,206.0,['bug'],Pytorch,Yes,Yes,Bad Performance (lower accuracy),Training,Major replication,Enhancer,Assignment/initialization,GPU Usage Bug,Evolutionary defects
287,https://github.com/ultralytics/yolov3/issues/171,ultralytics,yolov3,171,Solo Repository,No,2018-08-26T08:57:20Z,2019-03-27T16:14:35Z,213.0,['bug'],Pytorch,Yes,Yes,Bad Performance (lower accuracy),Training,"User ""fork""",Re-user,Timing/optimization,Hyperparameters,Reproducibility defects
288,https://github.com/ultralytics/yolov3/issues/197,ultralytics,yolov3,197,Solo Repository,No,2018-08-26T08:57:20Z,2019-04-08T02:59:32Z,224.0,['bug'],Pytorch,Yes,No,Bad Performance (lower accuracy),Training,"User ""fork""",Adaptor,Assignment/initialization,Training configurations,Evolutionary defects
289,https://github.com/ultralytics/yolov3/issues/2,ultralytics,yolov3,2,Solo Repository,No,2018-08-26T08:57:20Z,2018-09-03T16:39:58Z,8.0,"bug, help wanted",Pytorch,Yes,Yes,Bad Performance (lower accuracy),Training,Major replication,Enhancer,Assignment/initialization,Low frequency type,Evolutionary defects
290,https://github.com/ultralytics/yolov3/issues/2,ultralytics,yolov3,2,Solo Repository,No,2018-08-26T08:57:20Z,2018-09-03T16:39:58Z,8.0,"bug, help wanted",Pytorch,No,Yes,Bad Performance (lower accuracy),Training,Major replication,Replicator,Algorithm/method,Low frequency type,Evolutionary defects
291,https://github.com/ultralytics/yolov3/issues/2,ultralytics,yolov3,2,Solo Repository,No,2018-08-26T08:57:20Z,2018-09-03T16:39:58Z,8.0,"bug, help wanted",Pytorch,No,Yes,Bad Performance (lower accuracy),Training,Major replication,Replicator,Algorithm/method,Low frequency type,Evolutionary defects
292,https://github.com/ultralytics/yolov3/issues/21,ultralytics,yolov3,21,Solo Repository,No,2018-08-26T08:57:20Z,2018-10-02T14:48:40Z,37.0,"bug, help wanted",Pytorch,Yes,Yes,Crash,Environment,Major replication,Enhancer,External interface,GPU Usage Bug,Evolutionary defects
293,https://github.com/ultralytics/yolov3/issues/22,ultralytics,yolov3,22,Solo Repository,No,2018-08-26T08:57:20Z,2018-10-04T16:07:35Z,39.0,,Pytorch,No,Yes,Bad Performance (lower accuracy),Training,Major replication,Replicator,Algorithm/method,Low frequency type,Evolutionary defects
294,https://github.com/ultralytics/yolov3/issues/310,ultralytics,yolov3,310,Solo Repository,No,2018-08-26T08:57:20Z,2019-05-31T15:02:17Z,278.0,['Stale'],Pytorch,Yes,Yes,Bad Performance (lower accuracy),Training,"User ""fork""",Re-user,Algorithm/method,Low frequency type,Reproducibility defects
295,https://github.com/ultralytics/yolov3/issues/310,ultralytics,yolov3,310,Solo Repository,No,2018-08-26T08:57:20Z,2019-05-31T15:02:17Z,278.0,['Stale'],Pytorch,Yes,Yes,Bad Performance (lower accuracy),Training,"User ""fork""",Re-user,Timing/optimization,Hyperparameters,Reproducibility defects
296,https://github.com/ultralytics/yolov3/issues/412,ultralytics,yolov3,412,Solo Repository,No,2018-08-26T08:57:20Z,2019-08-01T14:09:54Z,340.0,['bug'],Pytorch,No,Not mentioned,Incorrect Functionality,Environment,"User ""fork""",Re-user,External interface,Wrong Environment Configuration,Basic defects
297,https://github.com/ultralytics/yolov3/issues/650,ultralytics,yolov3,650,Solo Repository,No,2018-08-26T08:57:20Z,2019-11-23T17:16:54Z,454.0,['bug'],Pytorch,Yes,No,Crash,Modeling,"User ""fork""",Adaptor,Assignment/initialization,Model/weight,Basic defects
298,https://github.com/ultralytics/yolov3/issues/650,ultralytics,yolov3,650,Solo Repository,No,2018-08-26T08:57:20Z,2019-11-23T17:16:54Z,454.0,['bug'],Pytorch,Yes,No,Crash,Training,Major replication,Enhancer,Non-functional defects,Insufficient/incorrect documentation,Basic defects
299,https://github.com/ultralytics/yolov3/issues/678,ultralytics,yolov3,678,Solo Repository,No,2018-08-26T08:57:20Z,2019-12-03T00:06:19Z,463.0,['bug'],Pytorch,Yes,No,Crash,Data pipeline,"User ""fork""",Adaptor,Assignment/initialization,Data preprocessing bugs,Basic defects
300,https://github.com/ultralytics/yolov3/issues/842,ultralytics,yolov3,842,Solo Repository,No,2018-08-26T08:57:20Z,2020-02-11T09:46:20Z,534.0,"stale, bug",Pytorch,Yes,Yes,Numerical Instability,Training,"User ""fork""",Re-user,Timing/optimization,Low frequency type,Reproducibility defects
301,https://github.com/ultralytics/yolov3/issues/95,ultralytics,yolov3,95,Solo Repository,No,2018-08-26T08:57:20Z,2019-02-18T08:36:24Z,175.0,,Pytorch,Not mentioned,No,Incorrect Functionality,Environment,"User ""fork""",Adaptor,External interface,API defects,Basic defects
302,https://github.com/ultralytics/yolov5/issues/1312,ultralytics,yolov5,1312,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-11-06T11:19:41Z,172.0,"bug, question",Pytorch,Yes,No,Crash,Training,"User ""fork""",Enhancer,Assignment/initialization,Low frequency type,Basic defects
303,https://github.com/ultralytics/yolov5/issues/147,ultralytics,yolov5,147,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-06-20T17:24:36Z,33.0,bug,Pytorch,Yes,No,Crash,Environment,"User ""fork""",Adaptor,Internal interface,GPU Usage Bug,Basic defects
304,https://github.com/ultralytics/yolov5/issues/1605,ultralytics,yolov5,1605,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-12-05T06:44:40Z,201.0,['question'],Pytorch,Yes,No,Crash,Modeling,"User ""fork""",Adaptor,Internal interface,Model/weight,Basic defects
305,https://github.com/ultralytics/yolov5/issues/22,ultralytics,yolov5,22,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-06-07T12:08:11Z,20.0,bug,Pytorch,No,No,Crash,Modeling,"User ""fork""",Adaptor,Internal interface,Model/weight,Basic defects
306,https://github.com/ultralytics/yolov5/issues/222,ultralytics,yolov5,222,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-06-28T15:10:37Z,41.0,['bug'],Pytorch,No,No,Crash,Modeling,"User ""fork""",Re-user,External interface,Model/weight,Basic defects
307,https://github.com/ultralytics/yolov5/issues/264,ultralytics,yolov5,264,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-07-02T03:48:06Z,45.0,['enhancement'],Pytorch,No,Yes,Bad Performance (lower speed),Training,Major replication,Enhancer,Timing/optimization,GPU Usage Bug,Evolutionary defects
308,https://github.com/ultralytics/yolov5/issues/264,ultralytics,yolov5,264,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-07-02T03:48:06Z,45.0,['enhancement'],Pytorch,No,Yes,Bad Performance (lower accuracy),Modeling,Major replication,Enhancer,Timing/optimization,Low frequency type,Evolutionary defects
309,https://github.com/ultralytics/yolov5/issues/279,ultralytics,yolov5,279,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-07-03T08:42:24Z,46.0,['bug'],Pytorch,Yes,Not mentioned,Crash,Environment,"User ""fork""",Re-user,Internal interface,GPU Usage Bug,Basic defects
310,https://github.com/ultralytics/yolov5/issues/292,ultralytics,yolov5,292,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-07-04T04:54:21Z,47.0,['bug'],Pytorch,Yes,Not mentioned,Incorrect Functionality,Training,"User ""fork""",Re-user,Algorithm/method,Hyperparameters,Reproducibility defects
311,https://github.com/ultralytics/yolov5/issues/312,ultralytics,yolov5,312,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-07-06T15:13:11Z,49.0,['Stale'],Pytorch,Yes,Yes,Incorrect Functionality,Training,"User ""fork""",Re-user,Assignment/initialization,Low frequency type,Reproducibility defects
312,https://github.com/ultralytics/yolov5/issues/324,ultralytics,yolov5,324,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-07-08T09:41:58Z,51.0,"bug, question",Pytorch,Yes,No,Incorrect Functionality,Data pipeline,Research Prototype,Adaptor,Data structure,Data preprocessing bugs,Evolutionary defects
313,https://github.com/ultralytics/yolov5/issues/343,ultralytics,yolov5,343,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-07-10T03:15:34Z,52.0,['question'],Pytorch,Yes,Yes,Bad Performance (lower speed),Training,"User ""fork""",Re-user,Timing/optimization,Low frequency type,Reproducibility defects
314,https://github.com/ultralytics/yolov5/issues/41,ultralytics,yolov5,41,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-06-12T06:40:33Z,25.0,"stale, bug",Pytorch,Yes,Not mentioned,Crash,Environment,"User ""fork""",Re-user,External interface,GPU Usage Bug,Basic defects
315,https://github.com/ultralytics/yolov5/issues/444,ultralytics,yolov5,444,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-07-19T02:50:47Z,61.0,,Pytorch,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,Memory exhaustion,GPU Usage Bug,Basic defects
316,https://github.com/ultralytics/yolov5/issues/447,ultralytics,yolov5,447,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-07-19T13:44:44Z,62.0,bug,Pytorch,Yes,Not mentioned,Incorrect Functionality,Training,Research Prototype,Enhancer,Assignment/initialization,Training configurations,Evolutionary defects
317,https://github.com/ultralytics/yolov5/issues/459,ultralytics,yolov5,459,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-07-21T02:39:48Z,63.0,['bug'],Pytorch,No,No,Incorrect Functionality,Modeling,Research Prototype,Enhancer,Algorithm/method,Model/weight,Evolutionary defects
318,https://github.com/ultralytics/yolov5/issues/58,ultralytics,yolov5,58,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-06-14T14:26:01Z,27.0,"stale, bug",Pytorch,Yes,Not mentioned,Crash,Environment,"User ""fork""",Re-user,Internal interface,API defects,Basic defects
319,https://github.com/ultralytics/yolov5/issues/6,ultralytics,yolov5,6,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-06-01T12:42:09Z,14.0,['Stale'],Pytorch,Yes,Yes,Bad Performance (lower accuracy),Training,"User ""fork""",Re-user,Internal interface,Wrong Environment Configuration,Reproducibility defects
320,https://github.com/ultralytics/yolov5/issues/6,ultralytics,yolov5,6,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-06-01T12:42:09Z,14.0,['Stale'],Pytorch,Yes,Yes,Bad Performance (lower accuracy),Data pipeline,"User ""fork""",Re-user,Internal interface,Low frequency type,Reproducibility defects
321,https://github.com/ultralytics/yolov5/issues/773,ultralytics,yolov5,773,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-08-18T09:09:27Z,92.0,['bug'],Pytorch,Not mentioned,Not mentioned,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
322,https://github.com/ultralytics/yolov5/issues/854,ultralytics,yolov5,854,Solo Repository,Yes,2020-05-18T03:45:11Z,2020-08-27T06:22:38Z,101.0,['question'],Pytorch,Yes,No,Bad Performance (lower speed),Environment,"User ""fork""",Enhancer,Internal interface,Wrong Environment Configuration,Evolutionary defects
323,https://github.com/xingyizhou/CenterNet/issues/172,xingyizhou,CenterNet,172,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-06-27T09:18:22Z,71.0,,pytorch,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
324,https://github.com/xingyizhou/CenterNet/issues/256,xingyizhou,CenterNet,256,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-08-07T09:11:22Z,112.0,,pytorch,yes,yes,Bad Performance (lower accuracy),Training,"User ""fork""",Re-user,Other,Low frequency type,Reproducibility defects
325,https://github.com/xingyizhou/CenterNet/issues/28,xingyizhou,CenterNet,28,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-04-24T14:38:34Z,7.0,,pytorch,yes,no,Crash,Data pipeline,"User ""fork""",Adaptor,Data structure,Data preprocessing bugs,Basic defects
326,https://github.com/xingyizhou/CenterNet/issues/284,xingyizhou,CenterNet,284,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-08-21T01:45:32Z,126.0,,pytorch,Yes,Yes,Bad Performance (lower speed),Environment,Research Prototype,Enhancer,External interface,API defects,Evolutionary defects
327,https://github.com/xingyizhou/CenterNet/issues/29,xingyizhou,CenterNet,29,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-04-24T19:47:00Z,8.0,,pytorch,yes,yes,Crash,Environment,"User ""fork""",Re-user,External interface,Wrong Environment Configuration,Basic defects
328,https://github.com/xingyizhou/CenterNet/issues/3,xingyizhou,CenterNet,3,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-04-18T02:33:19Z,1.0,,pytorch,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
329,https://github.com/xingyizhou/CenterNet/issues/394,xingyizhou,CenterNet,394,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-10-09T02:40:01Z,175.0,,pytorch,Yes,Yes,Bad Performance (lower accuracy),Training,Research Prototype,Enhancer,algorithm/method,Low frequency type,Evolutionary defects
330,https://github.com/xingyizhou/CenterNet/issues/440,xingyizhou,CenterNet,440,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-10-31T03:49:04Z,197.0,,pytorch,Not mentioned,Not mentioned,Incorrect functionality,Environment,Research Prototype,Enhancer,Internal interface,Low frequency type,Basic defects
331,https://github.com/xingyizhou/CenterNet/issues/461,xingyizhou,CenterNet,461,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-11-11T05:13:52Z,208.0,,pytorch,Yes,Yes,Crash,Environment,"User ""fork""",Enhancer,External interface,Wrong Environment Configuration,Evolutionary defects
332,https://github.com/xingyizhou/CenterNet/issues/499,xingyizhou,CenterNet,499,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-12-02T02:53:07Z,229.0,,Pytorch,Yes,Yes,Bad Performance (lower accuracy),Training,"User ""fork""",Re-user,Assignment/initialization,Hyperparameters,Reproducibility defects
333,https://github.com/xingyizhou/CenterNet/issues/530,xingyizhou,CenterNet,530,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-12-18T02:40:03Z,245.0,,pytorch,no,no,Incorrect functionality,Modeling,"User ""fork""",Enhancer,External interface,Network Structure,Evolutionary defects
334,https://github.com/xingyizhou/CenterNet/issues/77,xingyizhou,CenterNet,77,Solo Repository,Yes,2019-04-16T18:39:13Z,2019-05-16T12:12:02Z,29.0,,pytorch,Yes,Yes,Crash,Modeling,"User ""fork""",Enhancer,Data structure,Model/weight,Evolutionary defects
335,https://github.com/yhenon/pytorch-retinanet/issues/66,yhenon,pytorch-retinanet,66,Solo Repository,No,2018-04-25T00:15:22Z,2019-03-02T08:54:42Z,311.0,,Pytorch,yes,Yes,Crash,Environment,Major replication,Re-user,External interface,API defects,Basic defects
336,https://github.com/yhenon/pytorch-retinanet/issues/7,yhenon,pytorch-retinanet,7,Solo Repository,Yes,2018-04-25T00:15:22Z,2018-07-14T14:47:00Z,80.0,,Pytorch,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,Non-functional defects,Wrong Environment Configuration,Basic defects
337,https://github.com/YunYang1994/tensorflow-yolov3/issues/16,YunYang1994,tensorflow-yolov3,16,Solo Repository,No,2018-11-23T06:26:37Z,2018-12-21T11:33:47Z,28.0,Bug,TensorFlow,Yes,Yes,Bad Performance (lower accuracy),Training,Major replication,Re-user,Algorithm/method,Low frequency type,Reproducibility defects
338,https://github.com/YunYang1994/tensorflow-yolov3/issues/16,YunYang1994,tensorflow-yolov3,16,Solo Repository,No,2018-11-23T06:26:37Z,2018-12-21T11:33:47Z,28.0,Bug,TensorFlow,Yes,Yes,Bad Performance (lower accuracy),Data pipeline,Major replication,Re-user,Algorithm/method,Data preprocessing bugs,Reproducibility defects
339,https://github.com/YunYang1994/tensorflow-yolov3/issues/470,YunYang1994,tensorflow-yolov3,470,Solo Repository,No,2018-11-23T06:26:37Z,2020-01-16T10:17:32Z,419.0,,TensorFlow,Yes,Yes,Incorrect Functionality,Training,"User ""fork""",Re-user,Non-functional defects,Model/weight,Evolutionary defects
340,https://github.com/YunYang1994/tensorflow-yolov3/issues/502,YunYang1994,tensorflow-yolov3,502,Solo Repository,No,2018-11-23T06:26:37Z,2020-03-24T06:11:07Z,486.0,Bug,TensorFlow,Yes,No,Crash,Data pipeline,"User ""fork""",Adaptor,Algorithm/method,Training Data Quality,Basic defects
341,https://github.com/CharlesShang/FastMaskRCNN/issues/47,CharlesShang,FastMaskRCNN,47,Solo Repository,No,2017-03-25T15:33:21Z,2017-05-15T03:24:31Z,50.0,,Pytorch,Yes,Yes,Numerical Instability,Training,Major replication,Replicator,Algorithm/method,Loss function,Reproducibility defects
342,https://github.com/TuSimple/mx-maskrcnn/issues/8,TuSimple,mx-maskrcnn,8,Solo Repository,No,2017-10-24T06:32:28Z,2017-10-27T03:05:21Z,2.0,,MXNet,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
343,https://github.com/TuSimple/mx-maskrcnn/issues/39,TuSimple,mx-maskrcnn,39,Solo Repository,No,2017-10-24T06:32:28Z,2017-11-03T13:53:55Z,10.0,,MXNet,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
344,https://github.com/TuSimple/mx-maskrcnn/issues/59,TuSimple,mx-maskrcnn,59,Solo Repository,No,2017-10-24T06:32:28Z,2017-11-10T15:32:40Z,17.0,,MXNet,Yes,Yes,Bad Performance (lower accuracy),Training,Major replication,Replicator,Assignment/initialization,Training configurations,Reproducibility defects
345,https://github.com/TuSimple/mx-maskrcnn/issues/15,TuSimple,mx-maskrcnn,15,Solo Repository,No,2017-10-24T06:32:28Z,2017-10-27T09:33:58Z,3.0,,MXNet,Yes,Yes,Crash,Environment,"User ""fork""",Re-user,External interface,API defects,Basic defects
346,https://github.com/TuSimple/mx-maskrcnn/issues/57,TuSimple,mx-maskrcnn,57,Solo Repository,No,2017-10-24T06:32:28Z,2017-11-09T14:57:49Z,16.0,,MXNet,Yes,No,Numerical Instability,Training,"User ""fork""",Adaptor,External interface,Wrong Environment Configuration,Basic defects
347,https://github.com/TuSimple/mx-maskrcnn/issues/19,TuSimple,mx-maskrcnn,19,Solo Repository,No,2017-10-24T06:32:28Z,2017-10-29T13:09:24Z,5.0,,MXNet,Yes,No,Numerical Instability,Training,"User ""fork""",Adaptor,External interface,API defects,Evolutionary defects
